state,year,pres,gov,grade,subject,ald,value
KY,1996,D,D,4,MATHEMATICS,BB,39.7774417336127
KY,1996,D,D,4,MATHEMATICS,BA,44.6157103081941
KY,1996,D,D,4,MATHEMATICS,PR,14.3776065920847
KY,1996,D,D,4,MATHEMATICS,AD,1.22924136610856
KY,1996,D,D,8,MATHEMATICS,BB,43.5328051797383
KY,1996,D,D,8,MATHEMATICS,BA,40.7919394257592
KY,1996,D,D,8,MATHEMATICS,PR,14.2598618215727
KY,1996,D,D,8,MATHEMATICS,AD,1.41539357292982
KY,2000,R,D,4,MATHEMATICS,BB,41.1832606736103
KY,2000,R,D,4,MATHEMATICS,BA,41.7334147256733
KY,2000,R,D,4,MATHEMATICS,PR,15.6853020088237
KY,2000,R,D,4,MATHEMATICS,AD,1.39802259189266
KY,2000,R,D,8,MATHEMATICS,BB,39.6499558940628
KY,2000,R,D,8,MATHEMATICS,BA,39.9585837923336
KY,2000,R,D,8,MATHEMATICS,PR,17.5715947078289
KY,2000,R,D,8,MATHEMATICS,AD,2.81986560577479
KY,2003,R,R,4,MATHEMATICS,BB,27.7559386068486
KY,2003,R,R,4,MATHEMATICS,BA,50.128095044812
KY,2003,R,R,4,MATHEMATICS,PR,20.4758366284649
KY,2003,R,R,4,MATHEMATICS,AD,1.64012971987456
KY,2003,R,R,4,READING,BB,35.8577627330952
KY,2003,R,R,4,READING,BA,33.5277569451046
KY,2003,R,R,4,READING,PR,24.0681879111024
KY,2003,R,R,4,READING,AD,6.54629241069789
KY,2003,R,R,8,MATHEMATICS,BB,34.7215074927243
KY,2003,R,R,8,MATHEMATICS,BA,41.617890971922
KY,2003,R,R,8,MATHEMATICS,PR,19.9465617433872
KY,2003,R,R,8,MATHEMATICS,AD,3.71403979196652
KY,2003,R,R,8,READING,BB,22.0721538698411
KY,2003,R,R,8,READING,BA,44.3606665452356
KY,2003,R,R,8,READING,PR,30.6011124063993
KY,2003,R,R,8,READING,AD,2.96606717852403
KY,2005,R,R,4,MATHEMATICS,BB,24.9935131671906
KY,2005,R,R,4,MATHEMATICS,BA,48.9309459431385
KY,2005,R,R,4,MATHEMATICS,PR,23.5570560311313
KY,2005,R,R,4,MATHEMATICS,AD,2.51848485853961
KY,2005,R,R,4,READING,BB,35.0869924109342
KY,2005,R,R,4,READING,BA,34.1174820544073
KY,2005,R,R,4,READING,PR,23.3034100916632
KY,2005,R,R,4,READING,AD,7.49211544299535
KY,2005,R,R,8,MATHEMATICS,BB,35.6605070294837
KY,2005,R,R,8,MATHEMATICS,BA,41.8020791991853
KY,2005,R,R,8,MATHEMATICS,PR,19.1685756786311
KY,2005,R,R,8,MATHEMATICS,AD,3.36883809269987
KY,2005,R,R,8,READING,BB,24.6064908152228
KY,2005,R,R,8,READING,BA,44.7652681230099
KY,2005,R,R,8,READING,PR,27.6300552361511
KY,2005,R,R,8,READING,AD,2.99818582561618
KY,2007,R,D,4,MATHEMATICS,BB,20.7279488746562
KY,2007,R,D,4,MATHEMATICS,BA,48.5043777981375
KY,2007,R,D,4,MATHEMATICS,PR,27.4388829699202
KY,2007,R,D,4,MATHEMATICS,AD,3.32879035728614
KY,2007,R,D,4,READING,BB,31.6482490584995
KY,2007,R,D,4,READING,BA,34.9009763964387
KY,2007,R,D,4,READING,PR,25.1798036068548
KY,2007,R,D,4,READING,AD,8.27097093820691
KY,2007,R,D,8,MATHEMATICS,BB,31.0290816410438
KY,2007,R,D,8,MATHEMATICS,BA,41.6730704561757
KY,2007,R,D,8,MATHEMATICS,PR,22.3241664671768
KY,2007,R,D,8,MATHEMATICS,AD,4.97368143560365
KY,2007,R,D,8,READING,BB,26.7042063300859
KY,2007,R,D,8,READING,BA,45.5867597033889
KY,2007,R,D,8,READING,PR,25.062563278437
KY,2007,R,D,8,READING,AD,2.64647068808825
KY,2009,R,D,4,MATHEMATICS,BB,19.0409766264878
KY,2009,R,D,4,MATHEMATICS,BA,44.45466536933
KY,2009,R,D,4,MATHEMATICS,PR,30.6830038546676
KY,2009,R,D,4,MATHEMATICS,AD,5.8213541495145
KY,2009,R,D,4,READING,BB,27.9669319851473
KY,2009,R,D,4,READING,BA,35.819730313277
KY,2009,R,D,4,READING,PR,28.0095405187059
KY,2009,R,D,4,READING,AD,8.20379718286985
KY,2009,R,D,4,SCIENCE,BB,16.5325624800154
KY,2009,R,D,4,SCIENCE,BA,38.7610188825967
KY,2009,R,D,4,SCIENCE,PR,43.9624192250114
KY,2009,R,D,4,SCIENCE,AD,0.743999412376563
KY,2009,R,D,8,MATHEMATICS,BB,29.7116771471307
KY,2009,R,D,8,MATHEMATICS,BA,43.0574700449522
KY,2009,R,D,8,MATHEMATICS,PR,22.4619506735582
KY,2009,R,D,8,MATHEMATICS,AD,4.76890213435899
KY,2009,R,D,8,READING,BB,21.0071265612648
KY,2009,R,D,8,READING,BA,45.7183435602903
KY,2009,R,D,8,READING,PR,30.7076761701876
KY,2009,R,D,8,READING,AD,2.56685370825726
KY,2009,R,D,8,SCIENCE,BB,28.5368901797399
KY,2009,R,D,8,SCIENCE,BA,37.8400171599894
KY,2009,R,D,8,SCIENCE,PR,32.274459733747
KY,2009,R,D,8,SCIENCE,AD,1.34863292652369
KY,2011,R,D,4,MATHEMATICS,BB,15.2252447784759
KY,2011,R,D,4,MATHEMATICS,BA,45.9281711201311
KY,2011,R,D,4,MATHEMATICS,PR,33.5483647961161
KY,2011,R,D,4,MATHEMATICS,AD,5.29821930527687
KY,2011,R,D,4,READING,BB,28.2582256283397
KY,2011,R,D,4,READING,BA,36.2826961389328
KY,2011,R,D,4,READING,PR,27.7351331903761
KY,2011,R,D,4,READING,AD,7.72394504235135
KY,2011,R,D,8,MATHEMATICS,BB,28.2691812173088
KY,2011,R,D,8,MATHEMATICS,BA,41.0807994933828
KY,2011,R,D,8,MATHEMATICS,PR,24.2403322714849
KY,2011,R,D,8,MATHEMATICS,AD,6.40968701782358
KY,2011,R,D,8,READING,BB,20.5436156416793
KY,2011,R,D,8,READING,BA,43.1560362027808
KY,2011,R,D,8,READING,PR,33.1120822779452
KY,2011,R,D,8,READING,AD,3.18826587759478
KY,2011,R,D,8,SCIENCE,BB,28.4648576024287
KY,2011,R,D,8,SCIENCE,BA,37.6352163058175
KY,2011,R,D,8,SCIENCE,PR,32.4502418684675
KY,2011,R,D,8,SCIENCE,AD,1.44968422328628
KY,2013,R,D,4,MATHEMATICS,BB,16.2189647661266
KY,2013,R,D,4,MATHEMATICS,BA,42.324395424543
KY,2013,R,D,4,MATHEMATICS,PR,35.1377277482458
KY,2013,R,D,4,MATHEMATICS,AD,6.31891206108459
KY,2013,R,D,4,READING,BB,28.8757376815129
KY,2013,R,D,4,READING,BA,34.7716398317391
KY,2013,R,D,4,READING,PR,27.7837714835624
KY,2013,R,D,4,READING,AD,8.56885100318557
KY,2013,R,D,8,MATHEMATICS,BB,28.7631605097508
KY,2013,R,D,8,MATHEMATICS,BA,41.2057791544755
KY,2013,R,D,8,MATHEMATICS,PR,23.9707378618668
KY,2013,R,D,8,MATHEMATICS,AD,6.06032247390687
KY,2013,R,D,8,READING,BB,20.3579692697882
KY,2013,R,D,8,READING,BA,41.8495871783064
KY,2013,R,D,8,READING,PR,32.9952936830115
KY,2013,R,D,8,READING,AD,4.79714986889396
KY,2015,R,R,4,MATHEMATICS,BB,15.9208998565991
KY,2015,R,R,4,MATHEMATICS,BA,43.5945462088124
KY,2015,R,R,4,MATHEMATICS,PR,33.4518318963393
KY,2015,R,R,4,MATHEMATICS,AD,7.03272203824925
KY,2015,R,R,4,READING,BB,25.4836270978796
KY,2015,R,R,4,READING,BA,34.0858839968936
KY,2015,R,R,4,READING,PR,30.3667709442921
KY,2015,R,R,4,READING,AD,10.0637179609346
KY,2015,R,R,4,SCIENCE,BB,16.790442965661
KY,2015,R,R,4,SCIENCE,BA,38.8131341178788
KY,2015,R,R,4,SCIENCE,PR,43.3452119158996
KY,2015,R,R,4,SCIENCE,AD,1.0512110005606
KY,2015,R,R,8,MATHEMATICS,BB,32.3504589254547
KY,2015,R,R,8,MATHEMATICS,BA,39.9957346779024
KY,2015,R,R,8,MATHEMATICS,PR,22.1592444235275
KY,2015,R,R,8,MATHEMATICS,AD,5.49456197311539
KY,2015,R,R,8,READING,BB,22.0942933376369
KY,2015,R,R,8,READING,BA,41.7594026115715
KY,2015,R,R,8,READING,PR,32.0097851734668
KY,2015,R,R,8,READING,AD,4.13651887732481
KY,2015,R,R,8,SCIENCE,BB,27.4840892074472
KY,2015,R,R,8,SCIENCE,BA,37.99794192614
KY,2015,R,R,8,SCIENCE,PR,32.7023723540319
KY,2015,R,R,8,SCIENCE,AD,1.81559651238096
KY,2017,R,R,4,MATHEMATICS,BB,19.911084586761
KY,2017,R,R,4,MATHEMATICS,BA,40.3100277171011
KY,2017,R,R,4,MATHEMATICS,PR,33.2707363903001
KY,2017,R,R,4,MATHEMATICS,AD,6.50815130583776
KY,2017,R,R,4,READING,BB,30.3871893139823
KY,2017,R,R,4,READING,BA,32.0644256061348
KY,2017,R,R,4,READING,PR,27.6199264131866
KY,2017,R,R,4,READING,AD,9.92845866669637
KY,2017,R,R,8,MATHEMATICS,BB,34.601283865631
KY,2017,R,R,8,MATHEMATICS,BA,36.5045904703011
KY,2017,R,R,8,MATHEMATICS,PR,21.8055612282376
KY,2017,R,R,8,MATHEMATICS,AD,7.08856443583038
KY,2017,R,R,8,READING,BB,25.1974366647049
KY,2017,R,R,8,READING,BA,40.5905895727137
KY,2017,R,R,8,READING,PR,30.366457413874
KY,2017,R,R,8,READING,AD,3.8455163487074
KY,2019,R,D,4,MATHEMATICS,BB,19.3149628434442
KY,2019,R,D,4,MATHEMATICS,BA,40.7601506150326
KY,2019,R,D,4,MATHEMATICS,PR,32.7156561067716
KY,2019,R,D,4,MATHEMATICS,AD,7.20923043475166
KY,2019,R,D,4,READING,BB,33.2090824982602
KY,2019,R,D,4,READING,BA,31.7124469776881
KY,2019,R,D,4,READING,PR,26.3966987812355
KY,2019,R,D,4,READING,AD,8.68177174281623
KY,2019,R,D,8,MATHEMATICS,BB,32.6917395582649
KY,2019,R,D,8,MATHEMATICS,BA,38.2937201187861
KY,2019,R,D,8,MATHEMATICS,PR,22.1184789079384
KY,2019,R,D,8,MATHEMATICS,AD,6.89606141501054
KY,2019,R,D,8,READING,BB,27.4193925781888
KY,2019,R,D,8,READING,BA,39.1458722407358
KY,2019,R,D,8,READING,PR,29.3540711241527
KY,2019,R,D,8,READING,AD,4.08066405692267
KY,1994,D,D,4,READING,BB,43.7304319554021
KY,1994,D,D,4,READING,BA,30.6002771037249
KY,1994,D,D,4,READING,PR,19.879792018061
KY,1994,D,D,4,READING,AD,5.78949892281201
KY,1998,D,D,4,READING,BB,37.8969043663042
KY,1998,D,D,4,READING,BA,33.3071377665482
KY,1998,D,D,4,READING,PR,22.7320832920955
KY,1998,D,D,4,READING,AD,6.06387457505205
KY,1998,D,D,8,READING,BB,25.8941139110011
KY,1998,D,D,8,READING,BA,43.9584444073629
KY,1998,D,D,8,READING,PR,28.2398379775464
KY,1998,D,D,8,READING,AD,1.90760370408963
KY,2002,R,D,4,READING,BB,35.5791891870826
KY,2002,R,D,4,READING,BA,34.8140655482939
KY,2002,R,D,4,READING,PR,23.2875055467794
KY,2002,R,D,4,READING,AD,6.31923971784419
KY,2002,R,D,8,READING,BB,22.2453859324123
KY,2002,R,D,8,READING,BA,45.972469790366
KY,2002,R,D,8,READING,PR,29.7336679478909
KY,2002,R,D,8,READING,AD,2.04847632933076
KY,1990,R,D,8,MATHEMATICS,BB,57.0188822213973
KY,1990,R,D,8,MATHEMATICS,BA,32.5050480547568
KY,1990,R,D,8,MATHEMATICS,PR,9.41495157625138
KY,1990,R,D,8,MATHEMATICS,AD,1.06111814759455
LA,1992,D,D,4,MATHEMATICS,BB,61.1624054536804
LA,1992,D,D,4,MATHEMATICS,BA,31.2382881723604
LA,1992,D,D,4,MATHEMATICS,PR,7.17344426900242
LA,1992,D,D,4,MATHEMATICS,AD,0
LA,1992,D,D,4,READING,BB,54.1399334957572
LA,1992,D,D,4,READING,BA,30.6868174533652
LA,1992,D,D,4,READING,PR,13.1433954655111
LA,1992,D,D,4,READING,AD,2.02985358536652
LA,1992,D,D,8,MATHEMATICS,BB,63.400832564557
LA,1992,D,D,8,MATHEMATICS,BA,29.38576462589
LA,1992,D,D,8,MATHEMATICS,PR,6.73378354183868
LA,1992,D,D,8,MATHEMATICS,AD,0
LA,1996,D,R,4,MATHEMATICS,BB,56.0276391885761
LA,1996,D,R,4,MATHEMATICS,BA,36.2864055137815
LA,1996,D,R,4,MATHEMATICS,PR,7.26478328232479
LA,1996,D,R,4,MATHEMATICS,AD,0
LA,1996,D,R,8,MATHEMATICS,BB,61.5000537512308
LA,1996,D,R,8,MATHEMATICS,BA,31.0928856100918
LA,1996,D,R,8,MATHEMATICS,PR,6.91282148498423
LA,1996,D,R,8,MATHEMATICS,AD,0
LA,2000,R,R,4,MATHEMATICS,BB,43.2007606956897
LA,2000,R,R,4,MATHEMATICS,BA,43.1922893123812
LA,2000,R,R,4,MATHEMATICS,PR,13.1011816860385
LA,2000,R,R,4,MATHEMATICS,AD,0.505768305890586
LA,2000,R,R,8,MATHEMATICS,BB,52.5001048108262
LA,2000,R,R,8,MATHEMATICS,BA,36.285632920992
LA,2000,R,R,8,MATHEMATICS,PR,10.296113882983
LA,2000,R,R,8,MATHEMATICS,AD,0.918148385198887
LA,2003,R,R,4,MATHEMATICS,BB,33.1664733098718
LA,2003,R,R,4,MATHEMATICS,BA,45.5555282197655
LA,2003,R,R,4,MATHEMATICS,PR,19.6516431162035
LA,2003,R,R,4,MATHEMATICS,AD,1.62635535415916
LA,2003,R,R,4,READING,BB,51.2140918647533
LA,2003,R,R,4,READING,BA,28.9039250033405
LA,2003,R,R,4,READING,PR,16.1766694742929
LA,2003,R,R,4,READING,AD,3.70531365761328
LA,2003,R,R,8,MATHEMATICS,BB,43.035668289473
LA,2003,R,R,8,MATHEMATICS,BA,39.7519366002229
LA,2003,R,R,8,MATHEMATICS,PR,15.4332094277248
LA,2003,R,R,8,MATHEMATICS,AD,1.77918568257926
LA,2003,R,R,8,READING,BB,36.0912313848824
LA,2003,R,R,8,READING,BA,42.1725275753264
LA,2003,R,R,8,READING,PR,20.1631389368368
LA,2003,R,R,8,READING,AD,1.57310210295436
LA,2005,R,D,4,MATHEMATICS,BB,26.0386904769104
LA,2005,R,D,4,MATHEMATICS,BA,50.0383659826859
LA,2005,R,D,4,MATHEMATICS,PR,21.8466144114614
LA,2005,R,D,4,MATHEMATICS,AD,2.07632912894232
LA,2005,R,D,4,READING,BB,46.971286631235
LA,2005,R,D,4,READING,BA,32.6273203412201
LA,2005,R,D,4,READING,PR,16.9513279598204
LA,2005,R,D,4,READING,AD,3.45006506772446
LA,2005,R,D,8,MATHEMATICS,BB,41.0872496588565
LA,2005,R,D,8,MATHEMATICS,BA,42.772559497562
LA,2005,R,D,8,MATHEMATICS,PR,14.4635887807145
LA,2005,R,D,8,MATHEMATICS,AD,1.67660206286706
LA,2005,R,D,8,READING,BB,36.1098777368179
LA,2005,R,D,8,READING,BA,43.9508207997315
LA,2005,R,D,8,READING,PR,18.7415405973877
LA,2005,R,D,8,READING,AD,1.1977608660629
LA,2007,R,D,4,MATHEMATICS,BB,27.1430486209218
LA,2007,R,D,4,MATHEMATICS,BA,48.4528839143419
LA,2007,R,D,4,MATHEMATICS,PR,22.2082296139711
LA,2007,R,D,4,MATHEMATICS,AD,2.19583785076524
LA,2007,R,D,4,READING,BB,48.0700221343107
LA,2007,R,D,4,READING,BA,31.5411579612834
LA,2007,R,D,4,READING,PR,16.9847461015364
LA,2007,R,D,4,READING,AD,3.40407380286945
LA,2007,R,D,8,MATHEMATICS,BB,36.0592253766693
LA,2007,R,D,8,MATHEMATICS,BA,44.9324155129706
LA,2007,R,D,8,MATHEMATICS,PR,16.7916033148209
LA,2007,R,D,8,MATHEMATICS,AD,2.2167557955392
LA,2007,R,D,8,READING,BB,35.8313288895206
LA,2007,R,D,8,READING,BA,44.8105854947135
LA,2007,R,D,8,READING,PR,18.3683167779038
LA,2007,R,D,8,READING,AD,0.989768837862122
LA,2009,R,R,4,MATHEMATICS,BB,27.6643001558581
LA,2009,R,R,4,MATHEMATICS,BA,49.4876085073802
LA,2009,R,R,4,MATHEMATICS,PR,20.9410689777223
LA,2009,R,R,4,MATHEMATICS,AD,1.90702235903941
LA,2009,R,R,4,READING,BB,48.7010084280712
LA,2009,R,R,4,READING,BA,32.9523482771898
LA,2009,R,R,4,READING,PR,15.9455724109545
LA,2009,R,R,4,READING,AD,2.40107088378451
LA,2009,R,R,4,SCIENCE,BB,37.3507208566294
LA,2009,R,R,4,SCIENCE,BA,38.0263245279312
LA,2009,R,R,4,SCIENCE,PR,24.2174064582826
LA,2009,R,R,4,SCIENCE,AD,0
LA,2009,R,R,8,MATHEMATICS,BB,37.9043168237696
LA,2009,R,R,8,MATHEMATICS,BA,41.83036026175
LA,2009,R,R,8,MATHEMATICS,PR,16.1059849613886
LA,2009,R,R,8,MATHEMATICS,AD,4.15933795309174
LA,2009,R,R,8,READING,BB,35.5535813992221
LA,2009,R,R,8,READING,BA,44.0186163200912
LA,2009,R,R,8,READING,PR,19.2614072686732
LA,2009,R,R,8,READING,AD,1.16639501201355
LA,2009,R,R,8,SCIENCE,BB,49.2273374437261
LA,2009,R,R,8,SCIENCE,BA,31.0209641486385
LA,2009,R,R,8,SCIENCE,PR,19.3056238339696
LA,2009,R,R,8,SCIENCE,AD,0
LA,2011,R,R,4,MATHEMATICS,BB,26.877716243586
LA,2011,R,R,4,MATHEMATICS,BA,47.2655632676587
LA,2011,R,R,4,MATHEMATICS,PR,23.5941749373344
LA,2011,R,R,4,MATHEMATICS,AD,2.26254555142098
LA,2011,R,R,4,READING,BB,44.5440234267058
LA,2011,R,R,4,READING,BA,32.87170808981
LA,2011,R,R,4,READING,PR,18.6973337230655
LA,2011,R,R,4,READING,AD,3.88693476041872
LA,2011,R,R,8,MATHEMATICS,BB,36.7178656549253
LA,2011,R,R,8,MATHEMATICS,BA,40.9956718490312
LA,2011,R,R,8,MATHEMATICS,PR,19.3892920902548
LA,2011,R,R,8,MATHEMATICS,AD,2.89717040578864
LA,2011,R,R,8,READING,BB,34.4327330758768
LA,2011,R,R,8,READING,BA,43.3187152577962
LA,2011,R,R,8,READING,PR,20.792790796807
LA,2011,R,R,8,READING,AD,1.45576086952
LA,2011,R,R,8,SCIENCE,BB,44.6969145531599
LA,2011,R,R,8,SCIENCE,BA,33.0492693356655
LA,2011,R,R,8,SCIENCE,PR,21.686337122216
LA,2011,R,R,8,SCIENCE,AD,0.567478988958525
LA,2013,R,R,4,MATHEMATICS,BB,25.3884280838687
LA,2013,R,R,4,MATHEMATICS,BA,48.2784181910562
LA,2013,R,R,4,MATHEMATICS,PR,23.7070689911313
LA,2013,R,R,4,MATHEMATICS,AD,2.62608473394381
LA,2013,R,R,4,READING,BB,43.6056028669397
LA,2013,R,R,4,READING,BA,33.4026945592816
LA,2013,R,R,4,READING,PR,19.2101035929983
LA,2013,R,R,4,READING,AD,3.78159898078043
LA,2013,R,R,8,MATHEMATICS,BB,36.3719088886782
LA,2013,R,R,8,MATHEMATICS,BA,42.7981245181243
LA,2013,R,R,8,MATHEMATICS,PR,17.551931480475
LA,2013,R,R,8,MATHEMATICS,AD,3.2780351127224
LA,2013,R,R,8,READING,BB,32.4330100667349
LA,2013,R,R,8,READING,BA,43.659959643037
LA,2013,R,R,8,READING,PR,21.9723426100266
LA,2013,R,R,8,READING,AD,1.93468768020145
LA,2015,R,R,4,MATHEMATICS,BB,22.4783361836554
LA,2015,R,R,4,MATHEMATICS,BA,47.8828918312394
LA,2015,R,R,4,MATHEMATICS,PR,26.1377995607855
LA,2015,R,R,4,MATHEMATICS,AD,3.50097242431962
LA,2015,R,R,4,READING,BB,36.8803664271082
LA,2015,R,R,4,READING,BA,34.5760385974054
LA,2015,R,R,4,READING,PR,22.7506318559338
LA,2015,R,R,4,READING,AD,5.79296311955259
LA,2015,R,R,8,MATHEMATICS,BB,43.2916945306179
LA,2015,R,R,8,MATHEMATICS,BA,38.812694432585
LA,2015,R,R,8,MATHEMATICS,PR,15.2621306186643
LA,2015,R,R,8,MATHEMATICS,AD,2.6334804181328
LA,2015,R,R,8,READING,BB,33.9756270063864
LA,2015,R,R,8,READING,BA,42.7120181884773
LA,2015,R,R,8,READING,PR,21.7291372844255
LA,2015,R,R,8,READING,AD,1.58321752071075
LA,2017,R,D,4,MATHEMATICS,BB,29.3751373159753
LA,2017,R,D,4,MATHEMATICS,BA,43.8574570679829
LA,2017,R,D,4,MATHEMATICS,PR,23.9428494821941
LA,2017,R,D,4,MATHEMATICS,AD,2.82455613384769
LA,2017,R,D,4,READING,BB,44.095700640459
LA,2017,R,D,4,READING,BA,29.447500226352
LA,2017,R,D,4,READING,PR,20.6579675709303
LA,2017,R,D,4,READING,AD,5.79883156225871
LA,2017,R,D,8,MATHEMATICS,BB,45.8010330767506
LA,2017,R,D,8,MATHEMATICS,BA,35.4135306320511
LA,2017,R,D,8,MATHEMATICS,PR,15.6997388953723
LA,2017,R,D,8,MATHEMATICS,AD,3.08569739582601
LA,2017,R,D,8,READING,BB,32.8027272531971
LA,2017,R,D,8,READING,BA,42.261198633397
LA,2017,R,D,8,READING,PR,22.9546528794423
LA,2017,R,D,8,READING,AD,1.98142123396364
LA,2019,R,D,4,MATHEMATICS,BB,26.5837932721834
LA,2019,R,D,4,MATHEMATICS,BA,44.649588712835
LA,2019,R,D,4,MATHEMATICS,PR,25.4636296857501
LA,2019,R,D,4,MATHEMATICS,AD,3.30298832923155
LA,2019,R,D,4,READING,BB,45.3161625071198
LA,2019,R,D,4,READING,BA,28.9595387366391
LA,2019,R,D,4,READING,PR,19.8303478345014
LA,2019,R,D,4,READING,AD,5.89395092173982
LA,2019,R,D,8,MATHEMATICS,BB,39.2429668265336
LA,2019,R,D,8,MATHEMATICS,BA,37.682862984686
LA,2019,R,D,8,MATHEMATICS,PR,18.6911563638316
LA,2019,R,D,8,MATHEMATICS,AD,4.38301382494875
LA,2019,R,D,8,READING,BB,32.4935558040903
LA,2019,R,D,8,READING,BA,40.3141540853162
LA,2019,R,D,8,READING,PR,24.7716908930275
LA,2019,R,D,8,READING,AD,2.42059921756599
LA,1994,D,D,4,READING,BB,59.6834592597199
LA,1994,D,D,4,READING,BA,25.645950762879
LA,1994,D,D,4,READING,PR,12.2989610632172
LA,1994,D,D,4,READING,AD,2.37162891418387
LA,1998,D,R,4,READING,BB,55.792873442659
LA,1998,D,R,4,READING,BA,26.7237367927531
LA,1998,D,R,4,READING,PR,14.3804492952651
LA,1998,D,R,4,READING,AD,3.10294046932292
LA,1998,D,R,8,READING,BB,37.1959038341253
LA,1998,D,R,8,READING,BA,45.5265007590412
LA,1998,D,R,8,READING,PR,16.7311884644396
LA,1998,D,R,8,READING,AD,0.546406942393861
LA,2002,R,R,4,READING,BB,49.5891949432626
LA,2002,R,R,4,READING,BA,30.4140969962321
LA,2002,R,R,4,READING,PR,16.493429823865
LA,2002,R,R,4,READING,AD,3.50327823664029
LA,2002,R,R,8,READING,BB,31.9990631509495
LA,2002,R,R,8,READING,BA,45.5976766562797
LA,2002,R,R,8,READING,PR,21.249155665716
LA,2002,R,R,8,READING,AD,1.1541045270548
LA,1990,R,R,8,MATHEMATICS,BB,68.28628484566
LA,1990,R,R,8,MATHEMATICS,BA,26.3064695947956
LA,1990,R,R,8,MATHEMATICS,PR,4.86296175524805
LA,1990,R,R,8,MATHEMATICS,AD,0.544283804296247
ME,1992,D,R,4,MATHEMATICS,BB,25.2231456215466
ME,1992,D,R,4,MATHEMATICS,BA,47.3524390967004
ME,1992,D,R,4,MATHEMATICS,PR,25.0153610224185
ME,1992,D,R,4,MATHEMATICS,AD,2.40905425933453
ME,1992,D,R,4,READING,BB,24.5843164418664
ME,1992,D,R,4,READING,BA,39.4495182825878
ME,1992,D,R,4,READING,PR,29.6179321485043
ME,1992,D,R,4,READING,AD,6.34823312704155
ME,1992,D,R,8,MATHEMATICS,BB,28.3638728995442
ME,1992,D,R,8,MATHEMATICS,BA,46.1819520518202
ME,1992,D,R,8,MATHEMATICS,PR,22.3462692508683
ME,1992,D,R,8,MATHEMATICS,AD,3.10790579776734
ME,1996,D,I,4,MATHEMATICS,BB,24.5312298351649
ME,1996,D,I,4,MATHEMATICS,BA,48.0105475320468
ME,1996,D,I,4,MATHEMATICS,PR,24.6255390769805
ME,1996,D,I,4,MATHEMATICS,AD,2.83268355580767
ME,1996,D,I,8,MATHEMATICS,BB,22.5647941863318
ME,1996,D,I,8,MATHEMATICS,BA,46.2641369476436
ME,1996,D,I,8,MATHEMATICS,PR,25.654381274255
ME,1996,D,I,8,MATHEMATICS,AD,5.51668759176967
ME,2000,D,I,4,MATHEMATICS,BB,26.5958521973436
ME,2000,D,I,4,MATHEMATICS,BA,50.5121485897734
ME,2000,D,I,4,MATHEMATICS,PR,21.0835926425697
ME,2000,D,I,4,MATHEMATICS,AD,1.8084065703133
ME,2000,D,I,8,MATHEMATICS,BB,26.6670301216311
ME,2000,D,I,8,MATHEMATICS,BA,42.9506154816516
ME,2000,D,I,8,MATHEMATICS,PR,25.0439349993263
ME,2000,D,I,8,MATHEMATICS,AD,5.33841939739101
ME,2003,D,D,4,MATHEMATICS,BB,17.4578170384835
ME,2003,D,D,4,MATHEMATICS,BA,48.6427396938451
ME,2003,D,D,4,MATHEMATICS,PR,30.7742915673469
ME,2003,D,D,4,MATHEMATICS,AD,3.12515170032456
ME,2003,D,D,4,READING,BB,29.7073154978893
ME,2003,D,D,4,READING,BA,34.780426030075
ME,2003,D,D,4,READING,PR,27.7939854128499
ME,2003,D,D,4,READING,AD,7.71827305918583
ME,2003,D,D,8,MATHEMATICS,BB,25.1778671451212
ME,2003,D,D,8,MATHEMATICS,BA,45.4657347798517
ME,2003,D,D,8,MATHEMATICS,PR,24.3831542880215
ME,2003,D,D,8,MATHEMATICS,AD,4.97324378700556
ME,2003,D,D,8,READING,BB,20.6874629387082
ME,2003,D,D,8,READING,BA,42.5109394626956
ME,2003,D,D,8,READING,PR,33.3801497041057
ME,2003,D,D,8,READING,AD,3.42144789449048
ME,2005,D,D,4,MATHEMATICS,BB,15.6576798701029
ME,2005,D,D,4,MATHEMATICS,BA,45.5115323991056
ME,2005,D,D,4,MATHEMATICS,PR,33.6408426112002
ME,2005,D,D,4,MATHEMATICS,AD,5.1899451195914
ME,2005,D,D,4,READING,BB,28.9809097350213
ME,2005,D,D,4,READING,BA,35.8104936440637
ME,2005,D,D,4,READING,PR,26.6579444753568
ME,2005,D,D,4,READING,AD,8.55065214555817
ME,2005,D,D,8,MATHEMATICS,BB,26.245358991645
ME,2005,D,D,8,MATHEMATICS,BA,43.8986906007389
ME,2005,D,D,8,MATHEMATICS,PR,24.859980106671
ME,2005,D,D,8,MATHEMATICS,AD,4.99597030094509
ME,2005,D,D,8,READING,BB,18.6977954044396
ME,2005,D,D,8,READING,BA,43.2928234695243
ME,2005,D,D,8,READING,PR,34.4996450303628
ME,2005,D,D,8,READING,AD,3.50973609567328
ME,2007,D,D,4,MATHEMATICS,BB,14.5420731886582
ME,2007,D,D,4,MATHEMATICS,BA,43.6734873481676
ME,2007,D,D,4,MATHEMATICS,PR,35.6161709376095
ME,2007,D,D,4,MATHEMATICS,AD,6.16826852556465
ME,2007,D,D,4,READING,BB,26.9272162533596
ME,2007,D,D,4,READING,BA,37.2531390223138
ME,2007,D,D,4,READING,PR,28.3520760762784
ME,2007,D,D,4,READING,AD,7.46756864804814
ME,2007,D,D,8,MATHEMATICS,BB,21.7376783384944
